18;11
18;7
17;13
15;16
18;19
16;16
9;18
13;20
16;12
13;9
18;17
18;15
13;11
15;20
8;17
18;27
13;20
17;19
24;23
20;10
15;14
17;17
15;11
17;12
20;8
17;14
14;19
12;19
19;20
21;18
28;13
10;19
19;13
20;17
21;19
17;19
20;23
15;22
13;21
18;20
12;21
23;30
19;30
30;19
23;30
13;21
20;24
14;25
15;23
20;24
21;18
24;22
23;17
23;25
16;24
19;18
22;21
22;15
18;21
32;25
34;25
18;17
26;24
24;30
23;16
25;22
18;15
21;20
31;25
25;22
25;34
20;26
34;21
23;36
25;15
18;26
18;20
31;20
26;18
27;28
17;24
25;29
19;18
28;19
33;24
28;28
29;23
26;19
28;27
24;21
30;36
18;27
20;28
23;27
26;29
34;21
30;23
20;41
33;29
22;25
31;31
23;31
30;33
22;28
33;34
30;40
35;41
24;25
32;37
32;37
26;39
34;30
33;32
27;33
31;40
29;34
37;34
41;35
26;39
29;26
36;30
35;40
25;31
35;28
25;33
35;28
36;30
26;31
36;34
48;30
29;27
33;38
37;33
38;30
29;36
36;27
36;40
48;43
27;34
33;30
42;48
33;29
35;44
38;43
30;32
35;29
42;34
52;44
32;31
52;43
46;54
40;42
40;41
42;35
31;39
42;32
34;42
35;35
44;33
36;36
40;44
42;43
34;54
34;43
33;43
48;42
44;45
33;46
29;57
36;32
36;37
42;41
57;43
38;46
34;45
37;36
33;39
35;50
40;46
40;47
37;38
50;42
45;45
37;47
33;47
34;50
39;39
41;51
52;43
39;37
38;47
49;39
40;42
48;63
45;44
37;42
43;45
38;39
62;50
44;45
41;49
39;34
43;47
40;57
41;46
41;45
57;45
51;51
45;47
48;46
57;46
50;57
53;46
39;42
36;47
38;71
53;46
45;57
48;48
49;43
50;51
54;61
49;42
45;52
45;48
49;48
51;50
61;52
53;49
49;49
57;68
42;50
50;57
59;56
43;50
56;47
65;53
49;61
68;64
50;45
56;56
45;53
54;55
53;55
52;42
52;41
61;43
52;70
57;49
73;48
63;55
47;67
74;63
55;52
56;64
45;54
56;52
65;53
60;57
52;47
58;58
47;45
66;55
52;47
56;58
54;56
58;47
59;57
54;62
56;62
58;52
48;68
61;65
62;56
54;54
51;62
62;67
47;47
57;61
56;64
64;60
54;53
56;47
63;69
49;51
65;66
75;84
50;62
64;71
64;67
56;56
56;58
84;69
73;79
65;58
50;64
62;58
49;70
64;67
58;62
50;60
58;80
66;66
53;53
62;67
60;67
50;64
80;68
55;66
60;77
56;66
72;68
64;68
68;55
79;67
60;65
70;60
64;63
70;68
70;55
63;64
75;60
68;56
65;60
71;79
66;72
64;78
81;94
56;64
74;74
74;78
70;60
56;78
60;73
73;83
69;55
67;78
98;80
74;56
80;80
57;66
52;67
76;60
69;74
85;75
72;83
80;79
70;62
59;78
82;81
59;78
69;69
72;83
80;69
68;63
81;70
75;59
87;83
64;76
84;82
59;74
64;81
80;103
70;55
61;65
66;61
82;85
57;85
82;86
76;79
70;85
63;63
65;70
85;85
83;85
67;84
105;85
84;88
80;84
75;75
63;66
65;76
66;74
85;86
63;85
66;91
59;68
75;64
93;85
72;66
61;68
64;66
87;83
72;89
76;68
69;65
85;76
66;93
88;65
88;77
87;66
81;68
83;74
68;76
71;97
89;87
70;68
73;85
94;90
85;68
91;80
89;81
80;88
74;87
93;65
99;91
69;77
93;76
92;67
93;82
93;96
93;82
95;75
67;70
70;87
71;97
93;95
78;99
99;77
67;70
91;91
82;95
73;73
91;93
99;93
79;72
93;83
96;78
80;97
87;75
