12;19
13;13
12;18
13;15
13;17
17;19
16;12
21;22
19;13
13;17
20;15
21;15
15;18
19;17
17;19
5;13
17;13
13;23
23;20
13;18
15;21
17;19
23;17
11;21
19;21
7;21
15;17
16;17
17;15
18;25
19;21
19;19
23;21
23;17
20;19
18;7
16;21
17;25
20;19
13;20
19;23
21;25
20;27
22;21
19;21
16;21
25;17
23;21
22;22
20;24
24;22
23;19
25;27
21;12
27;24
23;17
25;23
14;23
28;22
25;29
13;25
20;20
25;23
22;28
23;30
26;29
27;24
19;26
25;25
25;27
29;17
15;26
29;24
26;27
21;27
27;32
31;27
19;26
27;16
30;29
26;31
29;24
21;25
22;29
27;24
28;30
20;29
23;30
31;18
27;31
18;29
24;25
29;30
20;34
29;24
27;24
32;27
31;33
29;37
24;20
19;30
29;20
29;33
29;31
23;36
28;33
30;39
26;27
28;22
29;27
30;36
24;36
30;31
28;31
33;41
36;37
26;29
30;43
20;37
37;30
43;40
26;30
37;38
33;29
34;39
33;41
23;38
33;31
32;38
33;37
33;35
35;38
40;25
35;38
31;41
43;33
34;26
34;35
42;35
32;45
42;43
33;42
46;33
26;37
35;33
36;35
36;42
38;22
31;45
34;43
37;42
39;36
44;46
28;38
39;40
35;30
44;41
41;24
39;33
39;37
50;39
39;41
33;35
46;46
28;40
46;33
41;23
39;40
38;37
46;42
41;46
45;48
50;47
45;35
47;47
41;49
48;50
44;41
50;42
44;43
41;37
32;32
35;43
26;44
48;52
45;42
47;25
45;35
53;53
46;46
48;52
37;37
41;48
40;43
28;27
47;44
48;55
47;41
46;50
34;53
47;48
58;52
53;46
36;33
38;48
56;50
37;57
38;54
58;49
50;38
49;56
38;59
55;47
56;51
60;56
52;47
42;50
47;43
58;40
54;58
62;52
49;52
51;43
51;50
56;52
63;31
51;44
38;57
53;64
62;40
64;58
54;61
50;43
64;62
52;58
64;64
63;50
47;45
41;54
45;45
52;67
56;62
55;56
66;69
64;66
57;47
66;45
65;60
54;67
52;65
66;62
58;66
49;59
61;58
69;66
47;54
45;71
54;57
47;60
52;64
60;47
54;72
46;54
54;62
58;59
51;60
61;67
71;63
68;69
56;56
55;65
64;55
71;51
52;51
65;69
58;71
59;62
69;73
63;47
52;62
66;61
74;50
68;69
71;59
54;63
58;36
58;73
54;52
59;63
61;66
55;51
58;54
54;64
70;65
54;66
70;77
69;55
54;68
79;65
65;61
50;60
54;56
59;72
55;71
62;62
58;68
65;58
55;63
64;72
58;60
74;82
71;84
65;50
57;58
67;65
79;72
70;63
62;66
65;60
52;73
73;64
57;60
65;69
63;58
54;71
66;63
72;60
77;71
66;73
85;66
63;71
68;54
68;64
67;83
62;58
56;85
64;62
68;72
88;87
73;64
77;74
56;71
64;69
73;87
89;79
63;77
72;81
89;77
69;77
66;70
70;68
69;62
68;76
89;79
73;56
79;89
77;91
83;72
70;60
68;64
90;72
81;74
78;91
83;74
77;74
81;70
74;58
79;91
83;72
72;67
87;83
75;67
76;75
91;65
83;85
72;64
69;83
66;76
76;91
76;77
59;51
85;80
79;83
78;81
74;78
87;91
61;80
83;89
71;78
71;98
80;91
84;70
95;81
80;90
80;51
92;78
72;69
92;83
92;64
82;82
97;92
90;94
73;85
71;66
82;87
81;76
89;72
85;67
53;75
84;86
75;89
86;86
83;87
71;87
93;84
86;100
86;72
75;86
77;90
98;95
97;90
92;78
73;81
88;92
101;88
93;92
88;61
100;92
88;80
100;88
83;82
89;107
