13;13
9;7
22;18
17;15
13;16
14;14
10;18
20;24
18;17
18;15
18;20
22;11
16;20
19;21
26;15
16;21
24;17
20;26
19;18
16;15
28;20
24;24
19;18
21;15
19;20
17;24
26;15
18;21
22;11
19;18
16;29
21;23
17;18
20;22
24;31
26;15
21;28
22;18
20;21
23;28
18;10
28;23
23;22
25;16
21;28
24;24
26;26
15;22
30;20
32;25
28;26
23;18
13;25
25;25
17;34
23;27
25;26
26;15
29;25
23;27
36;32
32;25
29;27
18;26
23;28
26;23
28;20
27;26
27;27
25;34
21;34
25;27
33;27
29;22
23;36
27;29
27;27
24;26
29;24
30;34
29;27
27;33
32;21
28;38
23;29
29;24
27;36
28;31
28;25
26;19
35;30
23;31
24;35
31;28
31;27
34;30
31;21
31;37
26;33
37;32
43;37
40;37
27;40
34;27
26;31
34;27
33;23
33;30
25;30
29;38
28;27
37;39
27;28
34;39
32;30
34;32
26;34
25;29
30;30
43;39
31;28
39;29
29;32
35;27
31;32
44;35
40;30
43;30
43;29
38;35
38;45
41;31
30;35
31;31
33;40
37;40
34;39
41;31
33;34
34;45
38;31
31;40
31;31
45;33
33;37
43;33
20;38
45;33
34;42
33;31
32;33
45;38
39;49
31;39
38;37
33;33
40;33
39;35
33;33
41;47
40;47
49;49
50;47
35;32
51;40
33;34
37;34
41;49
41;35
44;37
46;37
35;40
51;37
39;35
39;39
41;35
48;43
47;40
39;48
45;44
37;45
34;45
43;55
50;53
51;46
39;41
55;54
40;38
55;53
39;43
47;47
45;39
27;40
47;40
53;57
40;53
42;27
49;54
43;57
39;53
39;52
51;37
61;51
43;49
54;45
37;41
53;53
61;43
45;47
43;55
54;42
42;47
45;41
37;39
51;63
47;44
29;54
55;55
39;55
48;41
53;41
60;54
63;42
43;49
66;45
56;55
53;63
39;33
50;63
43;60
47;51
46;44
51;48
57;65
49;54
58;65
47;51
48;63
50;50
59;51
51;50
50;65
54;52
49;58
51;51
45;49
49;43
54;72
51;35
63;68
56;51
54;47
61;61
67;51
54;58
70;63
62;74
53;55
51;44
37;54
64;67
58;52
52;55
44;61
60;69
53;55
58;63
49;61
52;55
55;39
54;59
67;62
55;54
38;54
51;63
66;56
41;54
65;59
59;61
57;66
72;65
54;67
67;55
59;67
66;55
69;71
38;45
56;55
56;70
59;58
55;80
59;81
68;70
58;42
60;71
57;64
78;73
59;66
54;47
66;83
55;71
59;74
70;59
49;57
71;59
59;67
62;88
72;89
75;42
67;64
61;49
63;64
62;59
74;79
75;69
61;63
64;65
62;76
53;77
44;65
76;68
62;58
49;55
89;77
76;75
65;64
79;65
58;69
70;78
69;64
64;60
73;80
68;67
69;79
63;66
67;71
91;72
81;67
46;79
67;68
52;69
70;65
74;73
80;82
83;84
74;70
63;66
62;84
75;79
66;67
95;64
74;93
70;83
68;77
68;85
69;76
70;71
85;79
76;81
65;71
64;87
65;49
77;78
67;82
79;58
81;76
64;72
85;87
86;77
69;79
83;74
64;103
87;66
67;74
72;67
71;79
62;78
68;84
74;71
79;73
87;86
83;90
81;79
76;96
79;76
90;73
78;70
109;83
66;75
100;94
91;89
90;78
72;70
90;72
98;89
79;55
80;93
72;76
75;72
89;80
89;75
94;83
82;72
74;91
80;104
71;82
82;96
84;96
94;83
85;77
100;91
89;107
85;95
96;78
74;99
84;86
78;87
89;81
76;76
94;98
77;78
